Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
478, 1.0, , 20, 0.16382253170013428, nan
479, 1.0, , 20, 0.16382253170013428, nan
480, 1.0, , 20, 0.16382253170013428, nan
481, 0.8, , 20, 0.15784983336925507, 0.03107955939940625
482, 0.8, , 20, 0.15827645361423492, nan
483, 0.8, , 20, 0.15827645361423492, nan
484, 0.8, , 20, 0.15827645361423492, nan
485, 0.8, , 20, 0.15827645361423492, nan
486, 0.8, , 20, 0.15827645361423492, nan
487, 0.8, , 20, 0.15827645361423492, nan
488, 0.8, , 20, 0.15827645361423492, nan
489, 0.8, , 20, 0.15827645361423492, nan
490, 0.8, , 20, 0.15827645361423492, nan
491, 0.8, , 20, 0.15827645361423492, nan
492, 0.8, , 20, 0.15827645361423492, nan
493, 0.8, , 20, 0.15827645361423492, nan
494, 0.8, , 20, 0.16382253170013428, nan
495, 0.8, , 20, 0.16382253170013428, nan
496, 0.8, , 20, 0.16382253170013428, nan
497, 0.8, , 20, 0.16382253170013428, nan
498, 0.8, , 20, 0.16382253170013428, nan
499, 0.8, , 20, 0.16382253170013428, nan
500, 0.8, , 20, 0.16382253170013428, nan
501, 0.8, , 20, 0.16382253170013428, nan
502, 0.8, , 20, 0.16382253170013428, nan
503, 0.8, , 20, 0.16382253170013428, nan
504, 0.8, , 20, 0.16382253170013428, nan
505, 0.8, , 20, 0.16382253170013428, nan
506, 0.8, , 20, 0.16382253170013428, nan
507, 0.8, , 20, 0.16382253170013428, nan
508, 0.8, , 20, 0.16382253170013428, nan
509, 0.8, , 20, 0.16382253170013428, nan
510, 0.8, , 20, 0.16382253170013428, nan
511, 0.6, , 20, 0.15529009699821472, 0.03071832951832143
512, 0.6, , 20, 0.1616894155740738, nan
513, 0.6, , 20, 0.15401023626327515, nan
514, 0.6, , 20, 0.15827645361423492, nan
515, 0.6, , 20, 0.15827645361423492, nan
516, 0.6, , 20, 0.15827645361423492, nan
517, 0.6, , 20, 0.1565699726343155, nan
518, 0.6, , 20, 0.15614333748817444, nan
519, 0.6, , 20, 0.15827645361423492, nan
520, 0.6, , 20, 0.15827645361423492, nan
521, 0.6, , 20, 0.15827645361423492, nan
522, 0.6, , 20, 0.15827645361423492, nan
523, 0.6, , 20, 0.16382253170013428, nan
524, 0.6, , 20, 0.164675772190094, nan
525, 0.6, , 20, 0.16382253170013428, nan
526, 0.6, , 20, 0.16382253170013428, nan
527, 0.6, , 20, 0.16083617508411407, nan
